result,Cap_F25_C25.txt,Cap_F25_C25.txt_100_5.txt,25,25,1,47.4295,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.15561e+06,2.37674e+06,10822.9,14.8169,10785.1,2
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_0.txt,25,30,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,677048,1.26347e+06,10804.3,10779.3,5.41061,34
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_1.txt,25,30,0.8,44.2918,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.0107e+06,1.28887e+06,10802.2,5888.74,4907.46,18
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_2.txt,25,30,0.8,46.7933,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.01236e+06,1.25377e+06,10802.8,10790.4,3.37886,23
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_3.txt,25,30,0.8,47.132,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.04252e+06,1.26667e+06,10803.3,10328.5,462.439,25
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_4.txt,25,30,0.8,45.1961,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.0042e+06,1.31307e+06,10803.7,10784.5,4.97453,29
result,Cap_F25_C30.txt,Cap_F25_C30.txt_80_5.txt,25,30,0.8,46.8109,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.0109e+06,1.24067e+06,10803.6,10787,4.36886,27
result,Cap_F25_C30.txt,Cap_F25_C30.txt_100_1.txt,25,30,1,48.1779,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.19164e+06,2.43309e+06,10827.4,26.9726,10772.9,2
result,Cap_F25_C30.txt,Cap_F25_C30.txt_100_2.txt,25,30,1,48.2547,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.17096e+06,2.17261e+06,10814.1,4.99536,10795,1
result,Cap_F15_C15.txt,Cap_F15_C15.txt_80_5.txt,15,15,0.8,44.7923,2,Optimality_KKT_SOS1,Optimal,Proved,616640,616640,101.859,97.8958,1.41106,23
result,Cap_F25_C30.txt,Cap_F25_C30.txt_100_3.txt,25,30,1,46.692,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.06178e+06,2.48469e+06,10809,62.7023,10737.1,2
result,Cap_F25_C30.txt,Cap_F25_C30.txt_100_4.txt,25,30,1,47.7189,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.06767e+06,2.40899e+06,10812.2,2789.78,8007.12,12
result,Cap_F25_C30.txt,Cap_F25_C30.txt_100_5.txt,25,30,1,46.7467,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.20951e+06,2.53809e+06,10817.8,16.5632,10783.3,2
result,Cap_F25_C35.txt,Cap_F25_C35.txt_80_0.txt,25,35,0.8,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,691645,1.30669e+06,10804.3,10670.7,114.463,30
result,Cap_F25_C35.txt,Cap_F25_C35.txt_80_1.txt,25,35,0.8,45.445,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.04485e+06,1.30209e+06,10802.7,10630.1,164.606,19
result,Cap_F25_C35.txt,Cap_F25_C35.txt_80_2.txt,25,35,0.8,45.8193,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.00756e+06,1.32229e+06,10803.1,10787,6.82716,21
result,Cap_F25_C35.txt,Cap_F25_C35.txt_80_3.txt,25,35,0.8,45.8803,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.07886e+06,1.30669e+06,10807.5,5026.23,5768.18,15
result,Cap_F25_C35.txt,Cap_F25_C35.txt_80_4.txt,25,35,0.8,45.4487,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.06813e+06,1.33309e+06,10804,8579.7,2210.65,21
